"","�..date","username","post_ID","message","message_ID","Sentiment","Uber","Grab","Comfort_Taxi","Uberpool","UberX","Grabshare","Promo_General","Redeem_probs","Never_Receive","Customer_Service","CS_No_Reply","Reply_Quality","Over_Charge","Surge","Payment_System","Dishonest","Angry","Waiting_Time","Cancellations","Driver_General","Rude_Driver","Pervert_Drivers","SMRT_Breakdown","Public_transport"
"3683","2017-01-20T06:51:41+0000","Ashi Jain",1.57e+15,"Uber -today i took a ride where i added one more destination. After that app updated the fare to 17-20$ but I was charged with 30$. Why is there always a problem with Uber. People book cabs for convenience and then this kind of issues happen for which we have to keep on msging and filing complaints. I dont understand why always there is a prblm in fare with uber.","713633118799195_714235838738923","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3684","2017-01-20T02:30:24+0000","Shiyang Qiu",1.84e+15,"MY uber driver didn't end my trip when i alight and over charged me 10 dollars, and your customer service don't even have a number?! again the online complain taking years to reply!!!!!you should ban this kind of driver!","713633118799195_714149742080866","",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"3685","2017-01-19T12:47:06+0000","Rosanna Ang-Tan",1.02e+16,"Uber seriously, you cancel feature is ridiculously illogical. Driver made me wait for 30 minutes while I watch empty taxis pass by... and the subsequently cancelled on me... and you charge ME cancellation fee?!?!","713633118799195_713833312112509","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"3686","2017-01-19T12:51:06+0000","Chia-Heng Li Ching",1.02e+16,"Uber cheated me today. I don't usually opt for UberPool.  However, this evening I chose it because it quoted me $11 whilst UberX quoted me $16. To my horror, when I was in the car, I happened to check my ride details and it charged me the original $16!  This had happened to me one other time when I took UberX. When I wrote in, they said the fare was adjusted because the driver took another route.  When I wrote in to explain what happened today, I was told that the price I accept on the App does not change and that I had been quoted 16. TOTAL CONTRADICTION. To keep my 5 measly dollars, Uber then closed my case as RESOLVED.  To everyone taking Uber, CHECK YOUR CHARGES!!!! Take a screengrab. Maybe, take GRAB.","713633118799195_713834355445738","",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"3687","2017-01-19T07:11:47+0000","Brandon Tan",1.02e+16,"Hi Uber Team,  I wish to report against the driver Dilly whom driving a Toyota Wish.  On 18th January 2017,1.53 am,  i book a Uber XL to fetch me and other friends to Park Royal Kitchener road from Orchard Plaza.  While waiting, i saw the driver(Dilly) was driving towards my location, after which i saw that the GPS put the driver was directly opp of my direction which is on Karamat Lane, BUT i didn't see any Toyota Wish that the driver was driving neither the GPS spot is not moving at all.  I called him few times, Dilly answered but no voice came from the other side and he cancelled on me with no valid reason.  I have a bad feeling that he did it not to fetch me and my friends in order to claim cancellation of $6 easily and to cheat customer's money just like that.  May i request your team to investigate this problem out.  Thanks alot.  I had send in email as well, cause this is not acceptable to cancel ppl's ride after 5 mins just to claim the $6.","713633118799195_713724455456728","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
"3688","2017-01-19T04:33:29+0000","Sarah Ling",1.93e+15,"Uber - you have given me issues repeatedly and consistently and I've tried to be patient with your customer service instead of taking this onto social media but you've tested my patience sufficiently.   Not one time have I had a smooth trip the last week.   First - I was charged two times cancellation fees for two trips that I did not cancel on 13 Jan. The first cancellation fee refund was successfully credited into my account as 'Uber credits'. Which Uber then used to DEDUCT for a SECOND UBER i booked which i DID NOT CANCEL. Hence, I did not even get to use the supposed 'Uber credits' that you deposited. After all the time wasted, I finally managed to get a THIRD UBER who thankfully brought me to my meeting (though late). However, the Promo Code was NOT APPLIED to this third ride and I had to spend another round of emails resolving the issue - but the promo code was eventually applied after.   Second experience - On Jan 15 I was already waiting at the indicated pickup location for the Uber. Called the driver three times - no response all three times. after 3 mins of supposed 'arrival' - the driver cancelled and I was supposed to pay the cancellation fee again? As the option chosen this time was ""Cash"" - no amount was deducted from my credit card. However, this issue was reported to Uber and I was told by customer service that they would resolve this.   However, today, when I selected the cash option - I was told that I had to pay an ""outstanding balance"" which was the cancellation fee from the Jan 15 trip - on top of the cost of the actual ride. This is freaking ridiculous - after all the time and effort spent on correcting and resolving the issues, I have to pay an upfront free for rides I have never cancelled, on top of my current ride???  Constant bad service and negative experience for a whole week - how do you expect to retain your customer base?","713633118799195_713674872128353","",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
"3689","2017-01-19T14:10:25+0000","Jade Lim",1.54e+15,"@uber the messaging service for lost items is not accurate. I lost my laptop in one of your uber cabs and the uber team messaged that it was returned. I made the trip down to the office but they mentioned that it was not. What a waste of time and money tr","713633118799195_713885745440599","",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690","2017-01-21T03:48:33+0000","Wilson Tay",1.02e+16,"Uber why was I overcharged for Uberpool when the driver took a long way??!!!","713633118799195_714747015354472","",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"3691","2017-01-19T15:37:18+0000","Genie JJ",4.11e+14,"Sibal what a fucking uber u r -_- If u dont know how to find my location, dont be a driver pls -_- I waited more than 20mins under the hot sun so many times Even fk driver cancelled booking and ate my money 😑 Everytime, u r like this Bcoz of u, im fucking annoyed everytime Thank u so much ah","713633118799195_713932498769257","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
"3692","2017-01-19T08:05:44+0000","Er Shu Zhuang",1.48e+15,"i need help... i have take the first ride. uber prompt me i have unlock the S$5 off for 5 rides... Why didnt i have any promo code?","713633118799195_713739338788573","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3693","2017-01-20T01:45:47+0000","Nor Hazirah Ishak",1.5e+15,"Hi Uber. Please dont fool the users! Android pay promo isn't 50% off. It is only $5 off.  I would have use my other cards to pay. Misleading info!","713633118799195_714133792082461","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3694","2017-01-30T08:30:20+0000","Eevee Tan",1.95e+15,"Hi @uber im just a happy customer. I wish you can do something for me too. At times i see taxi q v long so i approach some of them to take taxi. I use my own uber n they just pay cash to the driver directly. I pity some older folks stand in q in rain.","713633118799195_720111578151349","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3695","2017-01-21T15:33:11+0000","Benson Lee",1.9e+15,"Pui uber.  Driver cancel trip.   2 times then we pay $6 for 2 times.  Wtf?  Eat $ uber","713633118799195_715038745325299","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3696","2017-01-20T08:53:17+0000","Selene FJ Zhang",1.02e+16,"Hey guys, don't use Uber every time got problem u email them they say is ur fault and problem solved!  I go use Grab much better!!!!","713633118799195_714263802069460","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3697","2017-01-19T06:57:34+0000","Janey D",1.02e+16,"Your redisigned app bites big time. Now every single time you send driver to the wrong place for my address :(","713633118799195_713721555457018","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3698","2017-01-17T06:08:21+0000","Inderpal Singh",1.02e+16,"The tickets would be for my dear friends; Mus Lim and Sarah Ooi. They are getting married this coming weekend. I can't think of a better way to kick start the celebration than Bryan Adams serenading them with the most appropriate vows; ""everything I do, I do it for you""","712380358924471_712425708919936","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3699","2017-01-18T01:21:43+0000","Jeffrey Then",1.02e+16,"I remembered many years back I did something wrong to my ex girlfriend and she was so angry with. I played his song ""Please forgive me"" and sang in tune with lots of sincerity. She forgave me in the end of course,. Lots of memories and emotions during that time and FYI the ex girlfriend is my wife now. Jenielle Tee A pair of tickets will be awesome for us to catch this legend concert!","712380358924471_712892472206593","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3700","2017-01-17T07:37:44+0000","Melody Chan",1.02e+16,"With Blackie Sam because we have yet to catch a rock concert together before and we both love Bryan Adams hits like Summer of 69 , Heaven , Cuts like a knife , Everything I do I Do it for you etc....","712380358924471_712459098916597","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3701","2017-01-18T09:37:12+0000","Fasiha Jaffar",1.02e+16,"lov u bryan Nor'Huda Mohamed Abidin","712380358924471_713068225522351","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3702","2017-01-18T04:29:03+0000","Michelle Goh",1.5e+15,"I would like to go with my hubby, Edwin Goh because both of us have been fans of Bryan Adams for a long time!   I run dating events for my work hence when the venue allows, I play his love songs as background music. Nice songs to create that romantic ambience...  Some of my fave songs of his: 1. I do it for you  2. Here I am  3. All for Love And the list goes on  😍😍😍😍😍😍😍😍😍","712380358924471_712970105532163","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3703","2017-01-17T06:28:53+0000","Andrew Tan",1.02e+16,"To go with Don Yeo, songs like ""(everything I do) I do it for you"", ""Heaven"" are world wide hits. Hope to win this chance to witness live performance of Bryan Adams.","712380358924471_712431672252673","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3704","2017-01-17T10:02:33+0000","Mahmudah Sabirin",1.14e+15,"Would like  2 Tag wiz my Son, Hazim..n Bro .Din .2 tell my son that Me n his Unc Grow up wiz Bryan Adams.n we did bought d Cd n Records. It would be a Good Family Outhing we never had b4 in a Concert..Thank U Veryyyyyy ..Much","712380358924471_712499718912535","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3705","2017-01-18T15:37:08+0000","Nora C Vienna",1.41e+15,"Swee Geok We both love Bryan Adams!  There's nothing more priceless to bring my mentor along!","712380358924471_713324092163431","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3706","2017-01-18T06:13:48+0000","Valson Lai Guo Lai",1.02e+16,"April Goh because Bryan Adams is love he is life. Let us go and you will hear the world screaming for adam~ Adam~ Adam~~","712380358924471_713013455527828","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3707","2017-01-17T14:31:34+0000","Akhil Rana",1.8e+15,"I would like go with my dear Anna as our first meeting was at pub and song was here i am by bryan adams. Sensational singer want to see him and listen his rocking perfirmance with my dear love","712380358924471_712588282237012","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3708","2017-01-21T15:33:35+0000","Benson Lee",1.9e+15,"Pui uber.  Driver cancel trip.   2 times then we pay $6 for 2 times.  Wtf?  Eat $ uber","712380358924471_715039141991926","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3709","2017-01-18T12:10:31+0000","Jovinne Sham",1.58e+15,"I am saying this 'STRAIGHT FROM THE HEART' that I'd 'RUN TO YOU' in the 'HEAT OF THE NIGHT' on January 20th 2017 with my better half as we celebrate our 16th wedding anniversary that day 💖  Ever since 20.01.2001 'WE CAN'T STOP THIS THING' we started and after 16 years,  'ALL I WANT IS YOU' and always forever you 😍  'PLEASE FORGIVE ME' for all the bad or even worst but deep down you know, 'EVERYTHING I DO I DO IT FOR YOU' right? 😄 May our marriage lasts till 'HEAVEN'  SC Quek","712380358924471_713141622181678","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3710","2017-01-17T06:55:17+0000","Vincent Lee Wee Ping",1.02e+16,"Shonna Seow because everything i win, i win it for her :)","712380358924471_712437548918752","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3711","2017-01-17T05:15:54+0000","David Lee",1.02e+16,"Judy Loh Because... Everything I do, I Do It For You. I knew Heaven is for real when I met you for the very first time during what seemed like the Summer Of '69. I Finally Found Someone that I love. You know It Cuts Like A Knife When You're Gone. So Please Forgive Me if I ever broke your heart. I am not perfect and you are such an angel that makes me want to Run To You. Here I Am, your man and now that you are my lady. All For Love is what brings us together. It's Only Love that can make this possible. Christmas Time is never alone since I have you. You Belong To Me and I belong to you. 11 years from the day I first held your hand. It's never a One Night Love Affair that brought us here today. Somebody asked me ""Have You Ever Really Loved A Woman."" I sure have and she has made The Best Of Me. If I could turn back time, I am gonna love you when I am 18 Til I Die...","712380358924471_712406332255207","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3712","2017-01-18T01:09:00+0000","Adrian Lee",1.02e+16,"The legend is coming to town, mother will love to watch it","712380358924471_712887195540454","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713","2017-01-17T18:10:54+0000","Keith Balala Tan",7.26e+14,"Ribella Lee as an excuse to ask her out for a date ... haha x) she likes the singer too","712380358924471_712689822226858","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3714","2017-01-17T08:32:46+0000","Thomas Tan",1.02e+16,"Jim Tan frens for 20 years 🙃","712380358924471_712473948915112","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3715","2017-01-17T10:37:59+0000","Muhammed Shamol",2.88e+14,"Every thing I'll do, Do it for you Bryan Adams","712380358924471_712509275578246","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3716","2017-01-17T07:29:03+0000","Paing Soe Oo",3.47e+14,"Thanks Uber😘😘😘 For Good ,Conformity and Comfort Trip.","712380358924471_712456845583489","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3717","2017-01-17T07:19:48+0000","Rina Hassan",1.02e+16,"Che Pen U Nal . straight from the heart. 😃","712380358924471_712454428917064","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3718","2017-01-17T15:13:59+0000","Anieguan Guan",2.8e+14,"Bryan....","712380358924471_712605698901937","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3719","2017-01-17T07:34:48+0000","Jasline Fai",1.02e+16,"Chee Kay Miang Everything I dooooooooo, I do it for youuuuuuuuu.","712380358924471_712458018916705","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3720","2017-01-17T12:27:16+0000","Nitesh Shah",1.02e+16,"Android Pay added and marked as default payment method still got charged full amount. Is there anyone to check and respond to the issue. (Reported several times via app but no use)","711838692311971_712541142241726","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3721","2017-01-19T02:05:32+0000","Bby Serenade",1.02e+16,"How to set android pay? I redwnload also still no icon even thou follow d step? Is d new uber app nt in SG yet?","711838692311971_713623992133441","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3722","2017-01-18T23:29:24+0000","Seet Wee Hong Jason",1.02e+16,"it will be my last time using uber today,just had uberpool where the booking i made shows $4.14 but the receipt came $19++ . very ridiculous. Uber very disappointing as it is not the first time. gonna use grab instead , all payment stated clearly and no over charge after rides.","711838692311971_713554982140342","",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3723","2017-01-18T12:25:58+0000","Jenny Toh",1.02e+16,"This promo applied up to my 6th trip but after I entered another promo code PMRIDES, I realize the 50% off stopped applying for my morning trips. Can you please resolve this issue?","711838692311971_713155612180279","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3724","2017-01-16T08:39:09+0000","Calvin Theng",1.02e+16,"Uber, your driver did not end my trip after I alighted and happily keep on driving!  I've submitted a refund request. Pls get back to me ASAP and don't let me wait forever for your reply....","711838692311971_711896505639523","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"3725","2017-01-18T04:51:32+0000","Jun Hao",1.02e+16,"It will be better if you implement notification after the trip to notify us for the fare deduction made in our debit/credit card account other then using the email notification.","711838692311971_712979062197934","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3726","2017-01-18T12:48:04+0000","Jaron Hwee",1.02e+16,"Tried to change default payment method to android pay but received this message. I tried to reinstall the app but no use. Please advise?","711838692311971_713171212178719","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3727","2017-01-18T10:05:45+0000","Jacqueline Ng",1.02e+16,"I have added the code how come discount not apply .. and the code pmrides also not valid too..","711838692311971_713079988854508","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3728","2017-01-18T02:55:06+0000","Mindy Tan",1.02e+16,"Tried this and didn't get the discount. Sent my feedback through the app, still no response.","711838692311971_712929945536179","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3729","2017-01-17T00:43:20+0000","Jonathan Wong",1.02e+16,"Wah kao.... this is deceitful. My pre-ride fare showed $21 before the discount. My actual receipt was $22 afterwards (discount applied). Uber is a liar. I'm going back to Grab","711838692311971_712305565598617","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3730","2017-01-19T02:47:32+0000","Michael Loh Zhi Xiang",1.02e+16,"Your apps abit not very friendly from previous. I want to book a car with promo code but where should I key in the promo code. It auto execute n give me a car without key in. And If ask me pay  full at I definitely reject as had promo of $5. I was informed  $6 will b charged. This is ridiculous.  The charge is more than my trip?","711838692311971_713642598798247","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3731","2017-01-20T16:52:56+0000","Jeremy Tang",1.13e+15,"LOL just had a trip and the total estimate fare for my trip was around 19-25 SGD, believed to be before Android Pay discount, because other payment options showed the same price too, but turns out the total price was 29SGD then the system deducted 5 to make it 24SGD, Im like i wtf?","711838692311971_714446618717845","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3732","2017-01-16T12:09:44+0000","Masnoraffis Masdil",1.02e+16,"Would the fare be reflected as before or after the promotion price?","711838692311971_711961165633057","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3733","2017-01-17T00:42:29+0000","WJ Chan",1.02e+16,"No option to add android pay in the app, pls help, thx","711838692311971_712305365598637","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3734","2017-01-17T00:46:01+0000","Su Yuping",1.02e+16,"Does the fare reflect the discount?","711838692311971_712306545598519","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3735","2017-01-20T12:28:49+0000","Selvi Periyiah",1.02e+16,"Is this promo valid for uber pool from airport?","711838692311971_714326718729835","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3736","2017-01-16T07:16:02+0000","Riann Goettl Seymour",1.02e+16,"Will you offer the same promotion for Apple Pay?","711838692311971_711874458975061","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3737","2017-01-21T02:50:28+0000","Raajesh Kotteeswaran",1.63e+15,"Cannot find android as payment method.Please help","711838692311971_714720808690426","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3738","2017-01-16T11:35:10+0000","Ervin Ha",1.02e+16,"Where's the apple pay????","711838692311971_711949968967510","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739","2017-01-16T13:52:38+0000","Yuffie Leong",1.02e+16,"Hi. Applicable to uber pool also ?","711838692311971_712007058961801","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3740","2017-01-19T11:13:48+0000","Claire Twx",1.02e+16,"Paid by Android pay but it didn't deduct 50% off","711838692311971_713799175449256","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3741","2017-01-17T02:43:23+0000","Will Gardner",1.02e+16,"Hi, how do I get Uber app to drop us off at 2 different stops?","711838692311971_712348108927696","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742","2017-01-17T10:20:54+0000","Lim Xiu Yi Dawn",2.73e+14,"Uber, your driver did not and my trip after I alighted and happily keep on driving! I've submitted a refund request. Pls get back to me ASAP and don't let me wait forever for your reply ….","711838692311971_712505598911947","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"3743","2017-01-16T14:45:48+0000","Jasper Pandyan",1.02e+16,"I posted an update but it is waiting for Uber to scan my note. Guys if you receive an email with promo code with UBER do not open it or click to activate promo. It might be a hoax or they might steal info from your phone.   I received an email on Sunday evening with a promo code. I applied it and it didn't work and I contacted support. Very simple   query. 1. I received an email with promo code. 2. I applied it didn't work can yo sort it.   I have 4 people form UBER writing to me "" We can advice that only  a select number of riders were sent this promotion code via email. Unfortunately, only those riders who received the promotion code directly are eligible for this particular promotion. Exactly my point too - I received an email so I should be eligible for the particular promo. Its been going on the whole day overtime a new person gives me the same reply without reading any history. And with 2 people I have actually sent the screen of the email with all details. I really wonder if UBER has a huge system issue or the emails or a hoax. Will see when they resolve it and how many people before it takes to resolve a simple query.","711838692311971_712027305626443","",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"3744","2017-01-17T03:31:54+0000","Jovelle Tan",1.02e+16,"Can u just say $5 off rather than 50% off =.="" lidat if the fare is $5 or less implement the 50% if the trip value more than 50% of $5 you implement up to $5 off only!!","711838692311971_712373548925152","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3745","2017-01-15T12:37:15+0000","Daphne Go",1.02e+16,"Uber, you're freaking hilarious!!!! You're accusing me of not paying a trip in early December now. Of course you didn't bother to tell me then. When I can still remember the payment mode. So what did you do? Did the lame thing of blocking me and forcing me to pay the fare which I may have paid. You want to continue blocking me? There's taxis and there's Grab! Do you think I would give in to your threat?","710524212443419_711402872355553","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"3746","2017-01-15T10:32:11+0000","Jeremy Cheng",1.02e+16,"Hi, roughly 1 month ago I was cancelled by the same driver twice and my account was credited $12. I have sent numerous emails via my uber account and private account. 1 month later I have still not received a reply from you guys. I wonder how efficient are you guys in solving your rider's problems","710524212443419_711348455694328","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3747","2017-01-16T05:30:23+0000","Allan Dong",2.01e+15,"What is your promised fare for UBER?? Promised S$14.52 and ended up charing me S$18.74, no ERP no wait no extra drop off why charge me more?!! 4.2 dollars is not a lot but enough to bring your brand down to the ground! Dishonest company. Grab is much better!","710524212443419_711836645645509","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"3748","2017-01-21T15:33:23+0000","Benson Lee",1.9e+15,"Pui uber.  Driver cancel trip.   2 times then we pay $6 for 2 times.  Wtf?  Eat $ uber","710524212443419_715038958658611","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3749","2017-01-17T15:48:35+0000","Alfred Chan",2.02e+15,"I was just asked to get out of a car which travelled in the opposite direction (wrong way). Driver has audacity to challenge me to complain all I want because it's just his part time job. Feedback to uber who made it sound as though I was the one who ordered to go to one place and ask to drop off at another.","710524212443419_712619295567244","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3750","2017-01-14T13:04:14+0000","Peter Tan",1.42e+15,"Hello, i want to complain. This morning when i book uber, i waited so long! The eta is supposedly 3 mins but the car only come after 10 mins. Then driver also never say anything. Please reply!","710524212443419_710664199096087","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"3751","2017-01-14T12:04:11+0000","Kilmar Wong",4.51e+14,"Uber Pui hahaha","710524212443419_710633635765810","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3752","2017-01-15T12:37:26+0000","Peter Sun",2.8e+14,"DON'T USE UBER UBER HAVE AND VERY POOR MANANGENT IN SINGAPORE","710524212443419_711402972355543","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3753","2017-01-22T11:23:28+0000","Peter Sun",2.8e+14,"Stupid uber management only know say help end up do nothing dear Singaporean stop to use uber.uber management are super suck in Singapore only know how to talk cock and do nothing treat rider and driver the same F off la uber","710524212443419_715570231938817","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3754","2017-01-18T09:45:44+0000","Abdulla Al-Rakin",2.66e+14,"","710517412444099_713071482188692","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3755","2017-01-18T09:45:31+0000","Abdulla Al-Rakin",2.66e+14,"At.ke.tumar.famale.ame.sumaeya.bai","710517412444099_713071418855365","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3756","2017-01-14T02:44:36+0000","Peiying Limpy Lim",1.02e+16,"There are two transactions charged to my PayPal even before my ride. Can you assist please?","710383695790804_710398365789337","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3757","2017-01-14T09:00:06+0000","Ravi Raju",1.02e+16,"	The driver First Picked me up at my Home in Chai Chee   	As it was shared ride Henry already had a Passenger  	He took a Long route to the Passengers destination which delayed my Journey too and not the best route at all ( probably Uber fault)  	After dropping here he got another pickup which was actually behind and hence he went for second pickup in wrong direction ( Not sure How uber allows such pickup)  	He picked up Christyn who was to be dropped at  Park royal on Kitchener road and my destination was Mustafa center  	Since I had booked earlier to christyn I should have been dropped earlier.  	He insisited on dropping Chrityn first and also was asking us alight at Parkroyal and saying you can walk down to Mustafa from there.  	This is not acceptable and hence I refused to get dropped at parkroyal when he abruptly stopped the car near  Vrdun road and asked me to get off.  	As you can see from Uber records he has NOT closed my trip. See picture pasted below “DROP OFF TIME UNKNOWN”","710383695790804_710552902440550","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"3758","2017-01-14T06:22:47+0000","Patrick Sun",2.34e+15,"To all parents with kids... We can't pick you up if the kids is below 1.35m. When we advise you to take Taxi is a good will... No point for you keep booking Uber and cause other driver in trouble. And because of your kid safety and obey the law... you people turn around to lodge complain against?!?! Are you a human being?!?!?!","710383695790804_710490652446775","",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3759","2017-01-15T10:07:17+0000","Mostofa Kamal",2.8e+14,"আই লাইক সিং গাপুর।","710383695790804_711338879028619","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
